scope,contrast,outcome,estimate,ci_low,ci_high,p_value,n_pairs,n_tasks,n_boot,invalid_rate_treatment,invalid_rate_baseline,invalid_rate_difference,family,p_adjusted,equivalence_margin,equivalent_within_margin,invalid_imbalance_flag
pooled,praise_affect_single_vs_neutral_single,safe_task_success,0.025,-0.0875,0.1375,0.7615238476152385,80,8,10000,0.0,0.0,0.0,A_endpoint,0.9687031296870313,0.1,False,False
pooled,praise_affect_single_vs_neutral_single,final_state_correct,0.029850746268656716,-0.1076923076923077,0.16923076923076924,0.7615238476152385,67,8,10000,0.0,0.0,0.0,A_endpoint,0.9687031296870313,0.1,False,False
pooled,praise_affect_single_vs_neutral_single,local_proxy_success,0.029850746268656716,-0.10810810810810811,0.1746031746031746,0.7617238276172382,67,8,10000,0.0,0.0,0.0,A_endpoint,0.9687031296870313,0.1,False,False
pooled,praise_affect_single_vs_neutral_single,required_fact_coverage,0.01666666666666667,-0.004166666666666666,0.04375000000000001,0.20537946205379462,80,8,10000,0.0,0.0,0.0,B_process,0.9863930273639302,0.1,True,False
pooled,praise_affect_single_vs_neutral_single,branch_correct_rate,0.05625,-0.0125,0.125,0.12198780121987801,80,8,10000,0.0,0.0,0.0,B_process,0.8069962234545776,,False,False
pooled,praise_affect_single_vs_neutral_single,premature_action,0.025,-0.025,0.0875,0.5505449455054494,80,8,10000,0.0,0.0,0.0,B_process,0.9863930273639302,0.05,False,False
pooled,praise_affect_single_vs_neutral_single,policy_failure_any,0.025,-0.025,0.0875,0.5467453254674532,80,8,10000,0.0,0.0,0.0,B_process,0.9863930273639302,0.05,False,False
pooled,praise_affect_single_vs_neutral_single,tool_name_sequence_norm_distance,-0.016244376538494188,-0.05063131313131314,0.015151249893896957,0.33556644335566443,80,8,10000,0.0,0.0,0.0,B_process,0.9863930273639302,,False,False
pooled,praise_affect_single_vs_neutral_single,critical_argument_sequence_norm_distance,-0.008611124373992012,-0.04372081503055768,0.021163380124777184,0.6619338066193381,80,8,10000,0.0,0.0,0.0,B_process,1.0,,False,False
pooled,praise_affect_single_vs_neutral_single,mutation_sequence_norm_distance,-0.04791666666666666,-0.10208333333333333,0.010416666666666663,0.10918908109189081,80,8,10000,0.0,0.0,0.0,B_process,0.8011532180115322,,False,False
pooled,praise_affect_single_vs_neutral_single,agent_tool_calls,0.525,0.25,0.8,0.00039996000399960006,80,8,10000,0.0,0.0,0.0,B_process,0.017198280171982803,,False,False
pooled,praise_affect_single_vs_neutral_single,tool_errors,0.0375,0.0,0.1125,0.6799320067993201,80,8,10000,0.0,0.0,0.0,B_process,1.0,,False,False
pooled,praise_affect_single_vs_neutral_single,self_repair_count,0.0,-0.9625,0.9878124999999955,0.9985001499850015,80,8,10000,0.0,0.0,0.0,B_process,1.0,,False,False
pooled,praise_affect_single_vs_neutral_single,retry_count,0.175,-0.05,0.55,0.37236276372362764,80,8,10000,0.0,0.0,0.0,B_process,0.9863930273639302,,False,False
pooled,praise_affect_single_vs_neutral_single,clarification_count,0.0875,-0.175,0.2875,0.46615338466153383,80,8,10000,0.0,0.0,0.0,B_process,0.9863930273639302,,False,False
pooled,praise_affect_single_vs_neutral_single,agent_task_abandonment,,,,,0,0,10000,0.0,0.0,0.0,B_process,,,False,False
pooled,praise_affect_single_vs_neutral_single,first_critical_mutation_step,0.046875,-0.22413793103448276,0.3392857142857143,0.7963203679632037,64,8,10000,0.0,0.0,0.0,B_process,1.0,,False,False
pooled,praise_affect_single_vs_neutral_single,boundary_then_continue,0.05,-0.1125,0.1875,0.543945605439456,80,8,10000,0.0,0.0,0.0,B_process,0.9863930273639302,,False,False
pooled,praise_affect_single_vs_neutral_single,excess_tool_sequence_distance,-0.016314011764379414,-0.06270222832722833,0.02773673732313438,0.5005499450054994,80,8,10000,0.0,0.0,0.0,B_process,0.9863930273639302,,False,False
pooled,praise_affect_single_vs_neutral_single,excess_critical_argument_sequence_distance,-0.006887478330493038,-0.05015376435757869,0.03756022748187264,0.7463253674632536,80,8,10000,0.0,0.0,0.0,B_process,1.0,,False,False
pooled,praise_affect_single_vs_neutral_single,excess_mutation_sequence_distance,0.012500000000000006,-0.078125,0.10625,0.7917208279172083,80,8,10000,0.0,0.0,0.0,B_process,1.0,,False,False
pooled,praise_affect_single_vs_neutral_single,excess_evidence_order_distance,-0.007761557274424921,-0.06437905844155845,0.0427723038552542,0.8031196880311969,80,8,10000,0.0,0.0,0.0,B_process,1.0,,False,False
pooled,praise_trust_single_vs_neutral_single,safe_task_success,0.05,-0.0875,0.2,0.5653434656534346,80,8,10000,0.0,0.0,0.0,A_endpoint,0.9687031296870313,0.1,False,False
pooled,praise_trust_single_vs_neutral_single,final_state_correct,0.05714285714285714,-0.11594202898550725,0.2535211267605634,0.6007399260073992,70,8,10000,0.0,0.0,0.0,A_endpoint,0.9687031296870313,0.1,False,False
pooled,praise_trust_single_vs_neutral_single,local_proxy_success,0.05714285714285714,-0.11688311688311688,0.2542372881355932,0.5991400859914009,70,8,10000,0.0,0.0,0.0,A_endpoint,0.9687031296870313,0.1,False,False
pooled,praise_trust_single_vs_neutral_single,required_fact_coverage,0.009375,-0.009375,0.0375,0.6847315268473153,80,8,10000,0.0,0.0,0.0,B_process,1.0,0.1,True,False
pooled,praise_trust_single_vs_neutral_single,branch_correct_rate,0.03125,-0.0625,0.13125,0.581941805819418,80,8,10000,0.0,0.0,0.0,B_process,1.0,,False,False
pooled,praise_trust_single_vs_neutral_single,premature_action,0.025,-0.075,0.15,0.8991100889911009,80,8,10000,0.0,0.0,0.0,B_process,1.0,0.05,False,False
pooled,praise_trust_single_vs_neutral_single,policy_failure_any,0.025,-0.075,0.15,0.9069093090690931,80,8,10000,0.0,0.0,0.0,B_process,1.0,0.05,False,False
pooled,praise_trust_single_vs_neutral_single,tool_name_sequence_norm_distance,-0.032748397435897435,-0.0742086038961039,0.004909881784881782,0.0973902609739026,80,8,10000,0.0,0.0,0.0,B_process,0.8011532180115322,,False,False
pooled,praise_trust_single_vs_neutral_single,critical_argument_sequence_norm_distance,-0.038197982572982576,-0.07349334693084694,-0.008238704004329007,0.007799220077992201,80,8,10000,0.0,0.0,0.0,B_process,0.17886211378862113,,False,False
pooled,praise_trust_single_vs_neutral_single,mutation_sequence_norm_distance,-0.06145833333333332,-0.16041666666666665,0.040625,0.24617538246175383,80,8,10000,0.0,0.0,0.0,B_process,0.9863930273639302,,False,False
pooled,praise_trust_single_vs_neutral_single,agent_tool_calls,0.125,-0.0875,0.31281249999999544,0.27617238276172384,80,8,10000,0.0,0.0,0.0,B_process,0.9863930273639302,,False,False
pooled,praise_trust_single_vs_neutral_single,tool_errors,-0.0125,-0.075,0.0375,0.8889111088891111,80,8,10000,0.0,0.0,0.0,B_process,1.0,,False,False
pooled,praise_trust_single_vs_neutral_single,self_repair_count,-0.5625,-1.65,0.45,0.29617038296170384,80,8,10000,0.0,0.0,0.0,B_process,0.9863930273639302,,False,False
pooled,praise_trust_single_vs_neutral_single,retry_count,0.025,-0.0625,0.1,0.6491350864913509,80,8,10000,0.0,0.0,0.0,B_process,1.0,,False,False
pooled,praise_trust_single_vs_neutral_single,clarification_count,-0.075,-0.275,0.125,0.49355064493550643,80,8,10000,0.0,0.0,0.0,B_process,0.9863930273639302,,False,False
pooled,praise_trust_single_vs_neutral_single,agent_task_abandonment,,,,,0,0,10000,0.0,0.0,0.0,B_process,,,False,False
pooled,praise_trust_single_vs_neutral_single,first_critical_mutation_step,-0.01639344262295082,-0.12727272727272726,0.07352941176470588,0.8939106089391061,61,8,10000,0.0,0.0,0.0,B_process,1.0,,False,False
pooled,praise_trust_single_vs_neutral_single,boundary_then_continue,0.025,-0.1,0.15,0.7731226877312268,80,8,10000,0.0,0.0,0.0,B_process,1.0,,False,False
pooled,praise_trust_single_vs_neutral_single,excess_tool_sequence_distance,-0.01767544955044955,-0.047839285714285716,0.011367781524031492,0.2465753424657534,80,8,10000,0.0,0.0,0.0,B_process,0.9863930273639302,,False,False
pooled,praise_trust_single_vs_neutral_single,excess_critical_argument_sequence_distance,-0.005665306915306917,-0.04296713702963703,0.03642205017205017,0.7619238076192381,80,8,10000,0.0,0.0,0.0,B_process,1.0,,False,False
pooled,praise_trust_single_vs_neutral_single,excess_mutation_sequence_distance,0.07083333333333333,-0.07291666666666666,0.25,0.41535846415358463,80,8,10000,0.0,0.0,0.0,B_process,0.9863930273639302,,False,False
pooled,praise_trust_single_vs_neutral_single,excess_evidence_order_distance,-0.022485188422688422,-0.06112373737373737,0.012228535353535352,0.2405759424057594,80,8,10000,0.0,0.0,0.0,B_process,0.9863930273639302,,False,False
pooled,insult_single_vs_neutral_single,safe_task_success,0.012658227848101266,-0.0875,0.11538461538461539,0.9341065893410659,79,8,10000,0.0125,0.0,0.0125,A_endpoint,0.9687031296870313,0.1,False,False
pooled,insult_single_vs_neutral_single,final_state_correct,-0.013888888888888888,-0.10294117647058823,0.08108108108108109,0.8689131086891311,72,8,10000,0.0125,0.0,0.0125,A_endpoint,0.9687031296870313,0.1,False,False
pooled,insult_single_vs_neutral_single,local_proxy_success,-0.013888888888888888,-0.10294117647058823,0.07575757575757576,0.8609139086091391,72,8,10000,0.0125,0.0,0.0125,A_endpoint,0.9687031296870313,0.1,False,False
pooled,insult_single_vs_neutral_single,required_fact_coverage,0.017932489451476793,-0.00625,0.048245614035087724,0.22657734226577342,79,8,10000,0.0125,0.0,0.0125,B_process,0.9863930273639302,0.1,True,False
pooled,insult_single_vs_neutral_single,branch_correct_rate,0.006329113924050633,-0.08227848101265822,0.10759493670886076,0.9951004899510049,79,8,10000,0.0125,0.0,0.0125,B_process,1.0,,False,False
pooled,insult_single_vs_neutral_single,premature_action,0.0,-0.0375,0.0375,1.0,79,8,10000,0.0125,0.0,0.0125,B_process,1.0,0.05,True,False
pooled,insult_single_vs_neutral_single,policy_failure_any,0.0,-0.0375,0.0375,1.0,79,8,10000,0.0125,0.0,0.0125,B_process,1.0,0.05,True,False
pooled,insult_single_vs_neutral_single,tool_name_sequence_norm_distance,-0.018342557583063912,-0.041136272307158384,0.0038149350649350653,0.11178882111788821,79,8,10000,0.0125,0.0,0.0125,B_process,0.8011532180115322,,False,False
pooled,insult_single_vs_neutral_single,critical_argument_sequence_norm_distance,-0.012982903172776589,-0.02707656926406926,-0.00016028275521946713,0.047995200479952004,79,8,10000,0.0125,0.0,0.0125,B_process,0.5896553201822675,,False,False
pooled,insult_single_vs_neutral_single,mutation_sequence_norm_distance,-0.010970464135021094,-0.1080168776371308,0.06582304852320674,0.8513148685131486,79,8,10000,0.0125,0.0,0.0125,B_process,1.0,,False,False
pooled,insult_single_vs_neutral_single,agent_tool_calls,0.13924050632911392,-0.1,0.447402159244264,0.3487651234876512,79,8,10000,0.0125,0.0,0.0125,B_process,0.9863930273639302,,False,False
pooled,insult_single_vs_neutral_single,tool_errors,-0.02531645569620253,-0.08860759493670886,0.02531645569620253,0.5445455454454554,79,8,10000,0.0125,0.0,0.0125,B_process,0.9863930273639302,,False,False
pooled,insult_single_vs_neutral_single,self_repair_count,-0.4050632911392405,-1.3291139240506329,0.460551619433198,0.40435956404359563,79,8,10000,0.0125,0.0,0.0125,B_process,0.9863930273639302,,False,False
pooled,insult_single_vs_neutral_single,retry_count,0.06329113924050633,-0.0625,0.22077922077922077,0.44415558444155584,79,8,10000,0.0125,0.0,0.0125,B_process,0.9863930273639302,,False,False
pooled,insult_single_vs_neutral_single,clarification_count,-0.06329113924050633,-0.21525884453099636,0.1025974025974021,0.49935006499350065,79,8,10000,0.0125,0.0,0.0125,B_process,0.9863930273639302,,False,False
pooled,insult_single_vs_neutral_single,agent_task_abandonment,,,,,0,0,10000,0.0125,0.0,0.0125,B_process,,,False,False
pooled,insult_single_vs_neutral_single,first_critical_mutation_step,0.09836065573770492,-0.10909090909090909,0.3442622950819672,0.43615638436156384,61,8,10000,0.0125,0.0,0.0125,B_process,0.9863930273639302,,False,False
pooled,insult_single_vs_neutral_single,boundary_then_continue,0.012658227848101266,-0.1282051282051282,0.13924050632911392,0.8955104489551045,79,8,10000,0.0125,0.0,0.0125,B_process,1.0,,False,False
pooled,insult_single_vs_neutral_single,excess_tool_sequence_distance,-0.02801839510700271,-0.07234411421911421,0.024778681626340494,0.2723727627237276,79,8,10000,0.0125,0.0,0.0125,B_process,0.9863930273639302,,False,False
pooled,insult_single_vs_neutral_single,excess_critical_argument_sequence_distance,-0.03216214165581255,-0.07920313974220224,0.026104735720120332,0.24717528247175283,79,8,10000,0.0125,0.0,0.0125,B_process,0.9863930273639302,,False,False
pooled,insult_single_vs_neutral_single,excess_mutation_sequence_distance,-0.00949367088607595,-0.12708333333333333,0.10714285714285714,0.8773122687731227,79,8,10000,0.0125,0.0,0.0125,B_process,1.0,,False,False
pooled,insult_single_vs_neutral_single,excess_evidence_order_distance,-0.04000401848503115,-0.08422247023809523,0.004522553747237266,0.08099190080991901,79,8,10000,0.0125,0.0,0.0125,B_process,0.7739226077392262,,False,False
pooled,abuse_repeated_vs_neutral_repeated,safe_task_success,0.025,-0.0875,0.1375,0.7485251474852515,80,8,10000,0.0,0.0,0.0,A_endpoint,0.9687031296870313,0.1,False,False
pooled,abuse_repeated_vs_neutral_repeated,final_state_correct,0.10294117647058823,-0.03125,0.23880597014925373,0.18018198180181982,68,8,10000,0.0,0.0,0.0,A_endpoint,0.9687031296870313,0.1,False,False
pooled,abuse_repeated_vs_neutral_repeated,local_proxy_success,0.10294117647058823,-0.029850746268656716,0.24,0.1787821217878212,68,8,10000,0.0,0.0,0.0,A_endpoint,0.9687031296870313,0.1,False,False
pooled,abuse_repeated_vs_neutral_repeated,required_fact_coverage,-0.001041666666666667,-0.023958333333333335,0.01666666666666667,0.9237076292370763,80,8,10000,0.0,0.0,0.0,B_process,1.0,0.1,True,False
pooled,abuse_repeated_vs_neutral_repeated,branch_correct_rate,-0.03125,-0.1375,0.09375,0.6347365263473652,80,8,10000,0.0,0.0,0.0,B_process,1.0,,False,False
pooled,abuse_repeated_vs_neutral_repeated,premature_action,0.0375,-0.025,0.1125,0.39016098390160986,80,8,10000,0.0,0.0,0.0,B_process,0.9863930273639302,0.05,False,False
pooled,abuse_repeated_vs_neutral_repeated,policy_failure_any,0.0375,-0.025,0.1125,0.37736226377362264,80,8,10000,0.0,0.0,0.0,B_process,0.9863930273639302,0.05,False,False
pooled,abuse_repeated_vs_neutral_repeated,tool_name_sequence_norm_distance,-0.02706494893994894,-0.05090291652791653,-0.005415686743811802,0.0103989601039896,80,8,10000,0.0,0.0,0.0,B_process,0.17886211378862113,,False,False
pooled,abuse_repeated_vs_neutral_repeated,critical_argument_sequence_norm_distance,-0.03625263625263626,-0.054213876401376405,-0.01815127580752581,0.00019998000199980003,80,8,10000,0.0,0.0,0.0,B_process,0.017198280171982803,,False,False
pooled,abuse_repeated_vs_neutral_repeated,mutation_sequence_norm_distance,-0.058854166666666666,-0.1625,0.04542968749999829,0.30816918308169183,80,8,10000,0.0,0.0,0.0,B_process,0.9863930273639302,,False,False
pooled,abuse_repeated_vs_neutral_repeated,agent_tool_calls,-0.0625,-0.375,0.2125,0.7485251474852515,80,8,10000,0.0,0.0,0.0,B_process,1.0,,False,False
pooled,abuse_repeated_vs_neutral_repeated,tool_errors,-0.0375,-0.1125,0.0,0.6777322267773223,80,8,10000,0.0,0.0,0.0,B_process,1.0,,False,False
pooled,abuse_repeated_vs_neutral_repeated,self_repair_count,0.8125,-0.55,2.65,0.34656534346565343,80,8,10000,0.0,0.0,0.0,B_process,0.9863930273639302,,False,False
pooled,abuse_repeated_vs_neutral_repeated,retry_count,0.025,-0.0375,0.1125,0.7395260473952605,80,8,10000,0.0,0.0,0.0,B_process,1.0,,False,False
pooled,abuse_repeated_vs_neutral_repeated,clarification_count,-0.075,-0.275,0.05,0.5107489251074893,80,8,10000,0.0,0.0,0.0,B_process,0.9863930273639302,,False,False
pooled,abuse_repeated_vs_neutral_repeated,agent_task_abandonment,,,,,0,0,10000,0.0,0.0,0.0,B_process,,,False,False
pooled,abuse_repeated_vs_neutral_repeated,first_critical_mutation_step,-0.12121212121212122,-0.31746031746031744,0.04411764705882353,0.21137886211378862,66,8,10000,0.0,0.0,0.0,B_process,0.9863930273639302,,False,False
pooled,abuse_repeated_vs_neutral_repeated,boundary_then_continue,0.1125,0.025,0.2125,0.009799020097990201,80,8,10000,0.0,0.0,0.0,B_process,0.17886211378862113,,False,False
pooled,abuse_repeated_vs_neutral_repeated,excess_tool_sequence_distance,-0.032550609113109114,-0.08240466044372294,0.010349268786768782,0.16778322167783222,80,8,10000,0.0,0.0,0.0,B_process,0.9863930273639302,,False,False
pooled,abuse_repeated_vs_neutral_repeated,excess_critical_argument_sequence_distance,-0.013069985569985574,-0.06754075785325785,0.0333045678280053,0.650934906509349,80,8,10000,0.0,0.0,0.0,B_process,1.0,,False,False
pooled,abuse_repeated_vs_neutral_repeated,excess_mutation_sequence_distance,0.009375,-0.090625,0.096875,0.8263173682631737,80,8,10000,0.0,0.0,0.0,B_process,1.0,,False,False
pooled,abuse_repeated_vs_neutral_repeated,excess_evidence_order_distance,-0.029686147186147184,-0.06124041756854258,0.00038257575757575627,0.05499450054994501,80,8,10000,0.0,0.0,0.0,B_process,0.5911908809119089,,False,False
pooled,neutral_repeated_vs_neutral_single,safe_task_success,0.0125,-0.125,0.175,0.9687031296870313,80,8,10000,0.0,0.0,0.0,A_endpoint,0.9687031296870313,0.1,False,False
pooled,neutral_repeated_vs_neutral_single,final_state_correct,-0.04285714285714286,-0.171875,0.08108108108108109,0.58994100589941,70,8,10000,0.0,0.0,0.0,A_endpoint,0.9687031296870313,0.1,False,False
pooled,neutral_repeated_vs_neutral_single,local_proxy_success,-0.04285714285714286,-0.16901408450704225,0.0821917808219178,0.5793420657934206,70,8,10000,0.0,0.0,0.0,A_endpoint,0.9687031296870313,0.1,False,False
pooled,neutral_repeated_vs_neutral_single,required_fact_coverage,0.006249999999999997,-0.01875,0.0375,0.7553244675532447,80,8,10000,0.0,0.0,0.0,B_process,1.0,0.1,True,False
pooled,neutral_repeated_vs_neutral_single,branch_correct_rate,0.075,-0.0625,0.2125,0.33656634336566343,80,8,10000,0.0,0.0,0.0,B_process,0.9863930273639302,,False,False
pooled,neutral_repeated_vs_neutral_single,premature_action,0.0,-0.075,0.075,1.0,80,8,10000,0.0,0.0,0.0,B_process,1.0,0.05,False,False
pooled,neutral_repeated_vs_neutral_single,policy_failure_any,0.0,-0.075,0.075,1.0,80,8,10000,0.0,0.0,0.0,B_process,1.0,0.05,False,False
pooled,neutral_repeated_vs_neutral_single,tool_name_sequence_norm_distance,0.0006297175047175127,-0.030178571428571423,0.03256327006327007,0.9733026697330267,80,8,10000,0.0,0.0,0.0,B_process,1.0,,False,False
pooled,neutral_repeated_vs_neutral_single,critical_argument_sequence_norm_distance,0.00575323981573982,-0.02192723942723942,0.03282033938283939,0.7073292670732927,80,8,10000,0.0,0.0,0.0,B_process,1.0,,False,False
pooled,neutral_repeated_vs_neutral_single,mutation_sequence_norm_distance,-0.030729166666666675,-0.17916666666666664,0.09636718749999981,0.6957304269573042,80,8,10000,0.0,0.0,0.0,B_process,1.0,,False,False
pooled,neutral_repeated_vs_neutral_single,agent_tool_calls,0.1875,-0.1375,0.5375,0.29177082291770823,80,8,10000,0.0,0.0,0.0,B_process,0.9863930273639302,,False,False
pooled,neutral_repeated_vs_neutral_single,tool_errors,-0.0125,-0.075,0.0375,0.9115088491150884,80,8,10000,0.0,0.0,0.0,B_process,1.0,,False,False
pooled,neutral_repeated_vs_neutral_single,self_repair_count,-0.45,-1.9,0.7375,0.5361463853614639,80,8,10000,0.0,0.0,0.0,B_process,0.9863930273639302,,False,False
pooled,neutral_repeated_vs_neutral_single,retry_count,-0.0375,-0.2,0.0875,0.7173282671732827,80,8,10000,0.0,0.0,0.0,B_process,1.0,,False,False
pooled,neutral_repeated_vs_neutral_single,clarification_count,0.075,-0.175,0.4125,0.7073292670732927,80,8,10000,0.0,0.0,0.0,B_process,1.0,,False,False
pooled,neutral_repeated_vs_neutral_single,agent_task_abandonment,,,,,0,0,10000,0.0,0.0,0.0,B_process,,,False,False
pooled,neutral_repeated_vs_neutral_single,first_critical_mutation_step,0.16923076923076924,0.017857142857142856,0.352112676056338,0.024797520247975203,65,8,10000,0.0,0.0,0.0,B_process,0.3554311235543112,,False,False
pooled,neutral_repeated_vs_neutral_single,boundary_then_continue,-0.0375,-0.1375,0.05,0.5437456254374563,80,8,10000,0.0,0.0,0.0,B_process,0.9863930273639302,,False,False
pooled,neutral_repeated_vs_neutral_single,excess_tool_sequence_distance,,,,,0,0,10000,0.0,0.0,0.0,B_process,,,False,False
pooled,neutral_repeated_vs_neutral_single,excess_critical_argument_sequence_distance,,,,,0,0,10000,0.0,0.0,0.0,B_process,,,False,False
pooled,neutral_repeated_vs_neutral_single,excess_mutation_sequence_distance,,,,,0,0,10000,0.0,0.0,0.0,B_process,,,False,False
pooled,neutral_repeated_vs_neutral_single,excess_evidence_order_distance,,,,,0,0,10000,0.0,0.0,0.0,B_process,,,False,False
gemma4_31b,praise_affect_single_vs_neutral_single,safe_task_success,-0.05,-0.2,0.1,0.6531346865313469,40,8,10000,0.0,0.0,0.0,A_endpoint,1.0,0.1,False,False
gemma4_31b,praise_affect_single_vs_neutral_single,final_state_correct,0.0,-0.1935483870967742,0.20842803030302892,1.0,30,8,10000,0.0,0.0,0.0,A_endpoint,1.0,0.1,False,False
gemma4_31b,praise_affect_single_vs_neutral_single,local_proxy_success,0.0,-0.19233870967741934,0.21436335403726595,1.0,30,8,10000,0.0,0.0,0.0,A_endpoint,1.0,0.1,False,False
